10 , -0.0001881122589111328
20 , -0.0013082027435302734
30 , 0.000164031982421875
40 , 0.003142118453979492
50 , -0.0013790130615234375
60 , -0.00014901161193847656
70 , 0.0007002353668212891
80 , -3.910064697265625e-05
90 , 0.00030541419982910156
100 , -0.002042055130004883
110 , -0.0011551380157470703
120 , -0.0008499622344970703
130 , -0.0004620552062988281
140 , 0.0036230087280273438
150 , -0.0008542537689208984
160 , 0.00014400482177734375
170 , 0.0004429817199707031
180 , 3.0994415283203125e-06
190 , -0.0002510547637939453
200 , -0.0007221698760986328
210 , -0.003268003463745117
220 , 8.606910705566406e-05
230 , -3.528594970703125e-05
240 , 0.0010380744934082031
250 , -4.315376281738281e-05
260 , 0.0012159347534179688
270 , -0.0033528804779052734
280 , 0.00033783912658691406
290 , -0.00011682510375976562
300 , -0.00012302398681640625
310 , 0.0005538463592529297
320 , 0.0007498264312744141
330 , 0.0034580230712890625
340 , -0.0005860328674316406
350 , -8.606910705566406e-05
360 , 0.0010271072387695312
370 , -0.001997709274291992
380 , -0.00011897087097167969
390 , -0.0006518363952636719
400 , -7.891654968261719e-05
410 , -0.0010018348693847656
420 , -0.001959085464477539
430 , -0.0003261566162109375
440 , 0.0001423358917236328
450 , 0.0006549358367919922
460 , 0.002758026123046875
470 , -6.604194641113281e-05
480 , -1.5020370483398438e-05
490 , -8.106231689453125e-05
500 , 0.0004611015319824219
510 , 0.00244903564453125
520 , -0.0003077983856201172
530 , 0.00045680999755859375
540 , 0.0006988048553466797
550 , -0.0006468296051025391
560 , -0.0006999969482421875
570 , -0.00014710426330566406
580 , 0.0015909671783447266
590 , 0.0009057521820068359
600 , -0.0017478466033935547
610 , 0.0020029544830322266
620 , 5.9604644775390625e-06
630 , -0.00026488304138183594
640 , -0.0002009868621826172
650 , 0.0017538070678710938
660 , -7.295608520507812e-05
670 , 0.0023398399353027344
680 , 0.0008859634399414062
690 , 0.0013289451599121094
700 , -0.0007870197296142578
710 , -0.0036771297454833984
720 , -0.0035619735717773438
730 , 0.00043702125549316406
740 , -0.00356292724609375
750 , -0.0001468658447265625
760 , 0.00040984153747558594
770 , 8.296966552734375e-05
780 , 0.00035691261291503906
790 , 0.00032973289489746094
800 , -0.0029239654541015625
810 , 2.5033950805664062e-05
820 , -0.00011515617370605469
830 , -0.0004150867462158203
840 , 0.002733945846557617
850 , -0.0017540454864501953
860 , -9.202957153320312e-05
870 , 0.0010690689086914062
880 , -0.0001518726348876953
890 , 0.0001232624053955078
900 , 0.0013167858123779297
910 , 2.288818359375e-05
920 , -0.0004038810729980469
930 , 0.00011897087097167969
940 , 0.0004379749298095703
950 , 3.790855407714844e-05
960 , 0.0008609294891357422
970 , 7.510185241699219e-05
980 , -9.393692016601562e-05
990 , -0.0028350353240966797
